player_id,player_name,entry_course,starts,avg_st,min_st,max_st,top_st_rate,reliability
4306,畔柳俊吾,2,10,0.225,0.13,0.34,10.0,B
3890,小宮淳史,4,5,0.188,0.11,0.26,0.0,C
4513,河野真也,2,7,0.164,0.08,0.21,28.57,C
4360,庄司孝輔,4,14,0.173,0.11,0.23,7.14,B
3313,本吉正樹,6,6,0.173,0.09,0.31,16.67,C
4594,谷川祐一,5,5,0.158,0.14,0.19,20.0,C
3372,加藤雅之,6,7,0.259,0.21,0.33,0.0,C
3843,上之晃弘,4,10,0.167,0.08,0.25,0.0,B
3507,藤井徹,5,4,0.16,0.12,0.2,0.0,参考
3541,三嶌誠司,6,3,0.163,0.09,0.21,33.33,参考
3918,深井利寿,2,4,0.125,0.08,0.14,25.0,参考
3489,大場敏,3,4,0.19,0.17,0.22,25.0,参考
3313,本吉正樹,4,5,0.222,0.11,0.32,0.0,C
3843,上之晃弘,3,10,0.162,0.04,0.23,10.0,B
3940,飯山泰,4,4,0.122,0.06,0.19,50.0,参考
4297,山田哲也,6,6,0.108,0.05,0.14,66.67,C
3918,深井利寿,1,8,0.17,0.09,0.29,12.5,C
3489,大場敏,4,3,0.193,0.14,0.25,33.33,参考
3940,飯山泰,5,9,0.158,0.13,0.22,11.11,C
4314,青木幸太郎,6,8,0.164,0.11,0.21,12.5,C
4360,庄司孝輔,3,12,0.161,0.09,0.23,8.33,B
4513,河野真也,1,9,0.144,0.06,0.22,22.22,C
4594,谷川祐一,2,3,0.163,0.12,0.22,66.67,参考
4535,北山康介,5,4,0.165,0.02,0.39,25.0,参考
3940,飯山泰,3,9,0.16,0.08,0.26,22.22,C
3261,大川茂実,3,3,0.36,0.21,0.44,0.0,参考
3782,伊藤宏,4,5,0.186,0.04,0.31,20.0,C
4306,畔柳俊吾,4,14,0.213,0.12,0.41,0.0,B
4314,青木幸太郎,1,9,0.178,0.09,0.26,44.44,C
3918,深井利寿,3,9,0.156,0.07,0.25,22.22,C
4297,山田哲也,4,9,0.104,0.05,0.17,77.78,C
3507,藤井徹,1,3,0.183,0.11,0.24,33.33,参考
4306,畔柳俊吾,1,8,0.16,0.06,0.25,0.0,C
4513,河野真也,5,7,0.151,0.01,0.22,14.29,C
4314,青木幸太郎,3,8,0.179,0.12,0.29,37.5,C
4360,庄司孝輔,2,10,0.196,0.1,0.31,0.0,B
3918,深井利寿,4,3,0.123,0.11,0.14,33.33,参考
3541,三嶌誠司,2,3,0.157,0.08,0.22,33.33,参考
3843,上之晃弘,5,8,0.161,0.05,0.25,0.0,C
3313,本吉正樹,2,9,0.17,0.1,0.28,33.33,C
4360,庄司孝輔,1,10,0.192,0.08,0.37,20.0,B
4297,山田哲也,2,6,0.138,0.09,0.22,33.33,C
3541,三嶌誠司,5,3,0.113,0.07,0.14,33.33,参考
3843,上之晃弘,2,7,0.174,0.11,0.31,0.0,C
3918,深井利寿,5,3,0.15,0.1,0.21,0.0,参考
3313,本吉正樹,3,5,0.224,0.19,0.27,0.0,C
3843,上之晃弘,6,8,0.163,0.09,0.25,12.5,C
3722,西村秀樹,2,6,0.16,0.11,0.19,0.0,C
4462,夏山亮平,6,4,0.205,0.15,0.35,0.0,参考
4038,田中健太郎,5,3,0.143,0.12,0.16,0.0,参考
4614,石倉洋行,3,4,0.172,0.13,0.24,0.0,参考
4059,入澤友治,3,6,0.147,0.05,0.22,33.33,C
4705,吉川勇作,5,10,0.132,0.05,0.19,40.0,B
3251,平石和男,2,6,0.167,0.12,0.2,0.0,C
4462,夏山亮平,3,4,0.15,0.11,0.22,25.0,参考
3829,落合純,5,3,0.177,0.14,0.21,33.33,参考
3527,中嶋誠一郎,6,10,0.164,0.09,0.26,0.0,B
4523,中村辰也,5,11,0.124,0.06,0.19,18.18,B
4872,山下流心,6,7,0.186,0.12,0.25,42.86,C
4907,小池修平,6,11,0.207,0.07,0.33,0.0,B
3527,中嶋誠一郎,3,15,0.15,0.02,0.31,40.0,B
4059,入澤友治,6,6,0.2,0.15,0.22,0.0,C
3251,平石和男,1,9,0.158,0.1,0.2,11.11,C
3527,中嶋誠一郎,1,16,0.139,0.04,0.22,50.0,B
4059,入澤友治,2,4,0.135,0.06,0.31,0.0,参考
3571,寺本武司,3,4,0.175,0.12,0.25,0.0,参考
4705,吉川勇作,4,7,0.197,0.15,0.26,0.0,C
4462,夏山亮平,2,5,0.234,0.15,0.37,0.0,C
3251,平石和男,4,4,0.158,0.09,0.2,0.0,参考
3527,中嶋誠一郎,4,15,0.161,0.09,0.31,20.0,B
4614,石倉洋行,6,4,0.128,0.08,0.21,50.0,参考
3251,平石和男,3,5,0.136,0.1,0.17,0.0,C
4614,石倉洋行,5,4,0.11,0.07,0.14,75.0,参考
4059,入澤友治,1,4,0.208,0.14,0.28,25.0,参考
4614,石倉洋行,1,5,0.198,0.11,0.32,20.0,C
3527,中嶋誠一郎,2,8,0.171,0.04,0.27,25.0,C
4705,吉川勇作,3,9,0.161,0.08,0.24,44.44,C
4614,石倉洋行,2,4,0.195,0.17,0.22,50.0,参考
3872,岡田憲行,3,5,0.17,0.13,0.22,60.0,C
4864,小川日紀太,5,8,0.179,0.06,0.31,37.5,C
4614,石倉洋行,4,4,0.083,0.03,0.11,100.0,参考
4705,吉川勇作,1,6,0.105,0.01,0.21,50.0,C
4374,永田義紘,3,4,0.107,0.05,0.18,0.0,参考
4596,葛原大陽,5,7,0.146,0.07,0.19,28.57,C
3982,福田理,6,6,0.16,0.11,0.22,0.0,C
4373,若狭奈美子,2,8,0.235,0.07,0.41,0.0,C
4714,喜多須杏奈,3,11,0.188,0.04,0.35,9.09,B
4853,前原哉,6,4,0.2,0.15,0.27,25.0,参考
4884,勝浦真帆,6,3,0.15,0.12,0.17,66.67,参考
3943,三松直美,6,9,0.201,0.09,0.3,11.11,C
3282,池本輝明,4,5,0.15,0.11,0.21,20.0,C
4373,若狭奈美子,3,6,0.22,0.11,0.39,0.0,C
3982,福田理,3,5,0.176,0.1,0.26,0.0,C
4714,喜多須杏奈,4,9,0.144,0.09,0.23,0.0,C
3919,村上純,1,8,0.199,0.13,0.27,0.0,C
4374,永田義紘,6,3,0.223,0.21,0.25,33.33,参考
3943,三松直美,2,3,0.197,0.15,0.26,33.33,参考
3919,村上純,2,16,0.208,0.13,0.29,0.0,B
4374,永田義紘,2,4,0.1,0.07,0.13,75.0,参考
3982,福田理,5,7,0.179,0.13,0.25,28.57,C
3282,池本輝明,1,3,0.12,0.07,0.17,100.0,参考
4373,若狭奈美子,6,9,0.156,0.06,0.31,22.22,C
3282,池本輝明,6,3,0.203,0.19,0.21,0.0,参考
4260,中越博紀,1,11,0.157,0.07,0.24,36.36,B
5111,三村岳人,4,7,0.203,0.05,0.66,0.0,C
5231,寺田空詩,6,36,0.218,0.09,0.35,5.56,A
5198,奥村明日香,6,8,0.221,0.08,0.36,12.5,C
4947,間庭菜摘,2,7,0.157,0.08,0.26,0.0,C
5281,井上遥妃,6,15,0.193,0.09,0.33,26.67,B
4017,向井美鈴,1,30,0.153,0.06,0.31,26.67,A
4855,江頭賢太,2,6,0.15,0.11,0.21,33.33,C
5123,福山恵里奈,4,25,0.204,0.03,0.45,4.0,A
4817,渡邉翼,1,27,0.138,0.0,0.29,37.04,A
5111,三村岳人,2,4,0.113,0.03,0.15,50.0,参考
5176,石倉拓美,4,8,0.182,0.02,0.28,25.0,C
3777,樋口亮,1,6,0.197,0.08,0.39,33.33,C
4064,原田篤志,6,25,0.168,0.05,0.36,16.0,A
5067,山田真聖,5,22,0.163,0.06,0.28,13.64,A
3551,藤田美代,4,3,0.173,0.11,0.29,33.33,参考
4017,向井美鈴,4,23,0.173,0.08,0.42,13.04,A
5027,重冨勇哉,5,19,0.161,0.05,0.34,15.79,B
5064,品川二千翔,5,27,0.163,0.06,0.26,7.41,A
4985,井本昌也,6,26,0.167,0.07,0.29,11.54,A
3777,樋口亮,3,8,0.179,0.09,0.28,12.5,C
4260,中越博紀,3,9,0.197,0.09,0.3,11.11,C
4174,赤坂俊輔,5,12,0.16,0.11,0.27,16.67,B
5067,山田真聖,2,22,0.143,0.07,0.36,18.18,A
4010,越智照浩,4,3,0.177,0.16,0.19,0.0,参考
4855,江頭賢太,5,6,0.2,0.08,0.33,0.0,C
4846,佐藤駿介,1,15,0.135,0.05,0.28,53.33,B
5123,福山恵里奈,2,22,0.149,0.01,0.27,18.18,A
5064,品川二千翔,1,21,0.167,0.09,0.29,28.57,A
4017,向井美鈴,5,13,0.162,0.05,0.27,15.38,B
5067,山田真聖,4,24,0.163,0.09,0.43,8.33,A
4947,間庭菜摘,6,6,0.163,0.14,0.21,33.33,C
4817,渡邉翼,3,28,0.118,0.03,0.22,39.29,A
4260,中越博紀,5,10,0.167,0.11,0.23,20.0,B
5227,川原愛未,6,7,0.184,0.04,0.35,14.29,C
5027,重冨勇哉,1,18,0.152,0.04,0.3,50.0,B
4855,江頭賢太,3,3,0.177,0.12,0.24,66.67,参考
3777,樋口亮,4,3,0.203,0.13,0.28,0.0,参考
4174,赤坂俊輔,1,14,0.129,0.01,0.19,42.86,B
5111,三村岳人,3,7,0.21,0.08,0.32,28.57,C
4985,井本昌也,4,31,0.147,0.07,0.25,29.03,A
4174,赤坂俊輔,4,13,0.172,0.04,0.38,38.46,B
5064,品川二千翔,4,26,0.147,0.01,0.31,11.54,A
5027,重冨勇哉,6,22,0.175,0.03,0.32,0.0,A
4985,井本昌也,1,44,0.139,0.03,0.35,20.45,A
4947,間庭菜摘,3,10,0.194,0.12,0.32,0.0,B
4846,佐藤駿介,5,18,0.152,0.1,0.24,5.56,B
5123,福山恵里奈,6,15,0.153,0.08,0.32,26.67,B
5067,山田真聖,1,17,0.126,0.04,0.23,58.82,B
5176,石倉拓美,2,8,0.19,0.06,0.27,12.5,C
4985,井本昌也,5,26,0.158,0.05,0.25,26.92,A
4890,石川諒,1,15,0.127,0.04,0.22,60.0,B
5123,福山恵里奈,5,21,0.187,0.05,0.35,19.05,A
4705,吉川勇作,6,4,0.185,0.14,0.25,25.0,参考
4846,佐藤駿介,4,26,0.167,0.07,0.32,26.92,A
3855,大熊辰弥,4,3,0.257,0.17,0.41,0.0,参考
4017,向井美鈴,6,22,0.166,0.05,0.33,18.18,A
5027,重冨勇哉,4,21,0.15,0.0,0.25,28.57,A
5064,品川二千翔,2,27,0.173,0.06,0.26,7.41,A
4890,石川諒,5,16,0.15,0.06,0.26,37.5,B
5176,石倉拓美,6,16,0.151,0.03,0.33,31.25,B
4947,間庭菜摘,5,8,0.168,0.07,0.34,25.0,C
4846,佐藤駿介,2,19,0.143,0.05,0.21,21.05,B
5027,重冨勇哉,3,21,0.114,0.03,0.31,33.33,A
4174,赤坂俊輔,2,10,0.152,0.08,0.23,20.0,B
5064,品川二千翔,3,20,0.16,0.04,0.24,15.0,A
3777,樋口亮,5,4,0.273,0.23,0.34,0.0,参考
4260,中越博紀,6,12,0.19,0.07,0.32,16.67,B
4705,吉川勇作,2,4,0.14,0.06,0.29,50.0,参考
5238,笹木香吾,6,37,0.177,0.01,0.37,16.22,A
4950,高岡竜也,5,25,0.195,0.05,0.38,16.0,A
3948,大町利克,3,4,0.23,0.13,0.35,25.0,参考
4822,百武翔,4,8,0.16,0.12,0.21,0.0,C
5271,杉山太陽,6,9,0.266,0.16,0.35,0.0,C
4919,吉田翔悟,2,5,0.252,0.17,0.43,20.0,C
4842,山下昂大,3,7,0.169,0.09,0.25,14.29,C
4106,坂井康嗣,4,8,0.224,0.17,0.32,0.0,C
5058,前原大道,1,11,0.175,0.11,0.27,18.18,B
3948,大町利克,5,7,0.183,0.11,0.25,14.29,C
4248,岡本大,1,7,0.149,0.06,0.24,42.86,C
5107,松本真広,2,5,0.178,0.12,0.27,0.0,C
5239,上野俊樹,6,12,0.188,0.05,0.41,8.33,B
3876,中辻崇人,1,15,0.122,0.06,0.17,33.33,B
4919,吉田翔悟,4,9,0.156,0.07,0.21,33.33,C
4268,和合俊介,5,6,0.16,0.11,0.21,16.67,C
4747,山戸信二,2,10,0.125,0.05,0.2,20.0,B
5058,前原大道,4,12,0.144,0.04,0.3,25.0,B
4822,百武翔,6,7,0.193,0.11,0.28,0.0,C
4950,高岡竜也,4,22,0.145,0.05,0.32,22.73,A
3876,中辻崇人,2,3,0.103,0.02,0.17,33.33,参考
3953,志道吉和,2,5,0.186,0.09,0.31,20.0,C
4106,坂井康嗣,1,4,0.152,0.12,0.18,0.0,参考
4268,和合俊介,2,9,0.157,0.08,0.22,11.11,C
5176,石倉拓美,5,8,0.182,0.11,0.24,25.0,C
4950,高岡竜也,1,26,0.148,0.03,0.25,23.08,A
5107,松本真広,3,4,0.155,0.1,0.18,0.0,参考
4248,岡本大,6,5,0.126,0.06,0.22,0.0,C
3953,志道吉和,4,5,0.164,0.13,0.23,20.0,C
3876,中辻崇人,3,6,0.132,0.02,0.25,33.33,C
4822,百武翔,1,8,0.129,0.08,0.21,25.0,C
4299,中島浩哉,3,10,0.152,0.1,0.21,0.0,B
4268,和合俊介,4,10,0.143,0.1,0.19,20.0,B
5058,前原大道,6,10,0.19,0.03,0.37,20.0,B
3948,大町利克,2,6,0.228,0.14,0.31,0.0,C
4842,山下昂大,1,8,0.109,0.06,0.2,25.0,C
4248,岡本大,4,7,0.19,0.07,0.29,14.29,C
5107,松本真広,5,7,0.157,0.07,0.28,42.86,C
4762,藤原啓史朗,1,15,0.128,0.07,0.21,40.0,B
4919,吉田翔悟,6,6,0.165,0.07,0.25,16.67,C
5058,前原大道,5,10,0.162,0.07,0.3,30.0,B
4842,山下昂大,5,9,0.109,0.02,0.19,33.33,C
3876,中辻崇人,6,6,0.082,0.05,0.15,100.0,C
4747,山戸信二,3,10,0.133,0.07,0.23,20.0,B
5058,前原大道,2,10,0.1,0.02,0.16,40.0,B
4268,和合俊介,3,9,0.113,0.01,0.21,44.44,C
3876,中辻崇人,4,7,0.119,0.02,0.19,57.14,C
4248,岡本大,5,7,0.204,0.11,0.29,0.0,C
5107,松本真広,6,6,0.145,0.08,0.27,16.67,C
3948,大町利克,4,5,0.244,0.16,0.33,0.0,C
4406,幸野史明,3,5,0.15,0.13,0.17,20.0,C
4842,山下昂大,4,9,0.141,0.07,0.2,22.22,C
4822,百武翔,5,8,0.152,0.05,0.27,0.0,C
4950,高岡竜也,3,24,0.15,0.09,0.3,20.83,A
4919,吉田翔悟,5,7,0.096,0.03,0.2,42.86,C
4822,百武翔,2,5,0.18,0.11,0.27,0.0,C
3953,志道吉和,3,6,0.145,0.13,0.16,0.0,C
3948,大町利克,6,6,0.21,0.11,0.29,0.0,C
4919,吉田翔悟,1,4,0.148,0.08,0.28,50.0,参考
4747,山戸信二,1,5,0.194,0.09,0.32,0.0,C
5176,石倉拓美,3,6,0.205,0.15,0.31,0.0,C
4822,百武翔,3,7,0.181,0.11,0.28,0.0,C
4248,岡本大,2,9,0.159,0.11,0.21,0.0,C
4268,和合俊介,1,5,0.11,0.07,0.16,20.0,C
3948,大町利克,1,5,0.18,0.07,0.28,20.0,C
4762,藤原啓史朗,3,11,0.118,0.01,0.19,27.27,B
5022,伊藤尚汰,2,4,0.177,0.14,0.23,0.0,参考
5000,岡本翔太郎,3,23,0.14,0.06,0.22,17.39,A
4432,黄金井力良,6,3,0.19,0.14,0.24,0.0,参考
3519,冨田秀幸,2,8,0.147,0.01,0.23,25.0,C
4727,安部慎一,3,11,0.111,0.02,0.28,36.36,B
3734,宮田政勝,6,3,0.18,0.09,0.28,0.0,参考
4053,芦澤望,2,3,0.177,0.06,0.28,0.0,参考
3757,畑和宏,1,5,0.108,0.02,0.15,60.0,C
4025,山本隆幸,3,7,0.156,0.11,0.19,0.0,C
3265,今村暢孝,2,59,0.142,0.02,0.36,18.64,A
4330,奈須啓太,1,4,0.163,0.1,0.22,25.0,参考
4085,荻野裕介,2,3,0.213,0.17,0.24,0.0,参考
3772,一柳和孝,5,5,0.142,0.11,0.2,40.0,C
5244,黒田剛,6,19,0.145,0.08,0.24,15.79,B
3637,齋藤和政,5,4,0.203,0.17,0.26,0.0,参考
5276,大島隆乃介,6,21,0.196,0.06,0.33,4.76,A
3523,寳田亮治,1,15,0.174,0.05,0.36,40.0,B
5040,木村颯,2,5,0.138,0.04,0.24,20.0,C
4693,松下誉士,3,11,0.173,0.08,0.27,27.27,B
4980,佐々木完太,5,22,0.121,0.04,0.27,40.91,A
4931,木谷賢太,6,7,0.174,0.12,0.27,14.29,C
3519,冨田秀幸,4,10,0.149,0.08,0.29,10.0,B
3978,齊藤仁,1,10,0.132,0.08,0.19,50.0,B
3315,広瀬聖仁,3,6,0.173,0.03,0.35,16.67,C
4995,田邉亮蔵,6,4,0.212,0.18,0.27,0.0,参考
4348,宮崎奨,3,9,0.146,0.09,0.19,11.11,C
5022,伊藤尚汰,4,6,0.168,0.1,0.21,0.0,C
3757,畑和宏,5,9,0.181,0.12,0.24,11.11,C
3265,今村暢孝,1,25,0.145,0.09,0.29,28.0,A
4432,黄金井力良,3,6,0.138,0.07,0.19,16.67,C
3523,寳田亮治,3,18,0.157,0.03,0.28,22.22,B
5000,岡本翔太郎,5,27,0.151,0.04,0.39,29.63,A
4053,芦澤望,6,3,0.137,0.11,0.18,33.33,参考
4980,佐々木完太,1,38,0.134,0.01,0.24,39.47,A
3978,齊藤仁,4,8,0.119,0.08,0.19,37.5,C
4330,奈須啓太,5,3,0.113,0.09,0.15,100.0,参考
4025,山本隆幸,6,4,0.147,0.11,0.17,50.0,参考
3627,井上恵一,3,16,0.19,0.08,0.35,6.25,B
3315,広瀬聖仁,4,5,0.178,0.11,0.31,20.0,C
4693,松下誉士,2,7,0.177,0.14,0.21,0.0,C
3637,齋藤和政,3,5,0.174,0.06,0.22,20.0,C
4995,田邉亮蔵,2,8,0.166,0.06,0.23,0.0,C
4126,吉本玲緒,6,4,0.242,0.16,0.36,0.0,参考
5040,木村颯,3,3,0.157,0.11,0.21,0.0,参考
4025,山本隆幸,5,3,0.16,0.14,0.17,0.0,参考
4085,荻野裕介,6,4,0.223,0.14,0.31,0.0,参考
3772,一柳和孝,1,6,0.123,0.01,0.18,33.33,C
3734,宮田政勝,2,5,0.168,0.06,0.23,40.0,C
4348,宮崎奨,4,8,0.119,0.06,0.18,0.0,C
3519,冨田秀幸,1,6,0.167,0.12,0.24,0.0,C
4079,出畑孝典,4,10,0.119,0.08,0.21,30.0,B
4432,黄金井力良,1,6,0.183,0.11,0.22,16.67,C
3315,広瀬聖仁,2,4,0.168,0.13,0.21,25.0,参考
5022,伊藤尚汰,3,5,0.14,0.06,0.18,20.0,C
3978,齊藤仁,5,8,0.107,0.06,0.15,25.0,C
4931,木谷賢太,1,7,0.154,0.12,0.23,14.29,C
3757,畑和宏,3,6,0.145,0.01,0.27,16.67,C
4330,奈須啓太,4,6,0.148,0.11,0.21,50.0,C
4053,芦澤望,1,4,0.15,0.06,0.3,50.0,参考
4615,板倉敦史,2,7,0.184,0.11,0.31,14.29,C
3523,寳田亮治,5,13,0.159,0.07,0.34,23.08,B
4980,佐々木完太,6,22,0.16,0.03,0.38,13.64,A
4025,山本隆幸,1,9,0.149,0.1,0.25,22.22,C
3772,一柳和孝,2,5,0.118,0.06,0.16,40.0,C
4079,出畑孝典,6,7,0.15,0.04,0.32,14.29,C
4931,木谷賢太,3,8,0.138,0.06,0.19,25.0,C
4085,荻野裕介,4,3,0.24,0.11,0.33,0.0,参考
4432,黄金井力良,5,7,0.147,0.09,0.23,14.29,C
4348,宮崎奨,6,7,0.143,0.08,0.2,0.0,C
5000,岡本翔太郎,2,25,0.128,0.05,0.21,28.0,A
3519,冨田秀幸,3,8,0.149,0.07,0.34,12.5,C
3772,一柳和孝,3,4,0.14,0.11,0.2,0.0,参考
4931,木谷賢太,4,6,0.175,0.12,0.19,0.0,C
4693,松下誉士,1,6,0.138,0.05,0.19,33.33,C
3978,齊藤仁,3,6,0.123,0.07,0.15,0.0,C
5040,木村颯,6,6,0.128,0.09,0.18,33.33,C
4348,宮崎奨,5,6,0.133,0.11,0.18,0.0,C
4085,荻野裕介,1,4,0.128,0.09,0.16,50.0,参考
3523,寳田亮治,2,14,0.161,0.08,0.22,0.0,B
4432,黄金井力良,4,4,0.14,0.12,0.17,25.0,参考
3315,広瀬聖仁,5,4,0.228,0.17,0.32,0.0,参考
4330,奈須啓太,6,3,0.117,0.09,0.15,66.67,参考
4053,芦澤望,4,4,0.165,0.11,0.26,25.0,参考
3734,宮田政勝,3,5,0.182,0.11,0.24,40.0,C
4025,山本隆幸,4,4,0.148,0.02,0.2,25.0,参考
5022,伊藤尚汰,5,3,0.19,0.12,0.24,0.0,参考
5000,岡本翔太郎,6,28,0.153,0.06,0.37,21.43,A
5040,木村颯,4,3,0.133,0.08,0.2,0.0,参考
4615,板倉敦史,5,6,0.188,0.11,0.28,0.0,C
3256,三角哲男,6,4,0.133,0.09,0.18,50.0,参考
4348,宮崎奨,1,10,0.122,0.07,0.17,40.0,B
4330,奈須啓太,2,3,0.1,0.08,0.13,33.33,参考
4053,芦澤望,3,4,0.138,0.08,0.23,50.0,参考
4995,田邉亮蔵,5,6,0.145,0.09,0.19,0.0,C
3757,畑和宏,2,7,0.134,0.06,0.21,14.29,C
4085,荻野裕介,3,3,0.233,0.22,0.25,0.0,参考
3523,寳田亮治,4,15,0.153,0.08,0.26,26.67,B
3772,一柳和孝,6,5,0.196,0.14,0.29,20.0,C
5000,岡本翔太郎,1,23,0.129,0.02,0.27,39.13,A
3637,齋藤和政,1,3,0.113,0.05,0.21,0.0,参考
4931,木谷賢太,2,5,0.166,0.06,0.2,0.0,C
3757,畑和宏,4,4,0.182,0.12,0.25,0.0,参考
3523,寳田亮治,6,14,0.181,0.07,0.27,14.29,B
4432,黄金井力良,2,3,0.227,0.14,0.31,0.0,参考
4995,田邉亮蔵,3,5,0.178,0.11,0.23,20.0,C
3519,冨田秀幸,5,8,0.141,0.06,0.23,12.5,C
3637,齋藤和政,2,4,0.198,0.16,0.26,0.0,参考
4085,荻野裕介,5,4,0.188,0.15,0.21,0.0,参考
4126,吉本玲緒,3,4,0.118,0.08,0.16,50.0,参考
3772,一柳和孝,4,5,0.158,0.07,0.22,0.0,C
4348,宮崎奨,2,7,0.179,0.13,0.29,0.0,C
4727,安部慎一,1,5,0.094,0.07,0.16,100.0,C
5022,伊藤尚汰,6,4,0.147,0.01,0.25,25.0,参考
3315,広瀬聖仁,1,3,0.14,0.04,0.25,33.33,参考
4980,佐々木完太,4,24,0.135,0.04,0.31,29.17,A
3734,宮田政勝,5,5,0.176,0.11,0.21,0.0,C
4330,奈須啓太,3,5,0.118,0.03,0.17,60.0,C
3978,齊藤仁,6,4,0.193,0.09,0.25,0.0,参考
3637,齋藤和政,4,5,0.176,0.1,0.22,0.0,C
4727,安部慎一,2,8,0.122,0.03,0.18,25.0,C
4980,佐々木完太,3,20,0.157,0.06,0.31,30.0,A
5145,島川海輝,2,28,0.157,0.05,0.29,7.14,A
3315,広瀬聖仁,6,4,0.158,0.12,0.21,50.0,参考
4931,木谷賢太,5,4,0.168,0.1,0.19,25.0,参考
5145,島川海輝,6,26,0.192,0.11,0.32,11.54,A
4143,浦田晃嗣,2,8,0.138,0.06,0.28,37.5,C
3445,加藤高史,6,5,0.226,0.15,0.39,0.0,C
4439,近藤友宝,2,4,0.158,0.13,0.18,0.0,参考
4676,後藤隼之,3,3,0.19,0.12,0.27,33.33,参考
3690,河合三弘,2,9,0.162,0.1,0.24,11.11,C
3752,宇土泰就,5,11,0.171,0.04,0.56,36.36,B
3065,増田弘喜,4,4,0.182,0.1,0.23,0.0,参考
4970,井町泰,4,10,0.123,0.05,0.24,10.0,B
5154,村松栄太,4,14,0.173,0.08,0.35,21.43,B
4883,岡部大輝,5,3,0.107,0.07,0.16,0.0,参考
4143,浦田晃嗣,6,11,0.161,0.02,0.21,18.18,B
4209,藤田竜弘,4,5,0.128,0.07,0.19,60.0,C
4201,佐竹友樹,5,3,0.16,0.12,0.21,0.0,参考
5031,渡辺空依,6,4,0.247,0.14,0.38,0.0,参考
3333,丸尾義孝,2,8,0.171,0.08,0.27,37.5,C
3445,加藤高史,2,4,0.185,0.15,0.21,0.0,参考
3690,河合三弘,4,4,0.212,0.13,0.35,25.0,参考
4439,近藤友宝,5,4,0.163,0.06,0.21,50.0,参考
4812,西野雄貴,4,9,0.123,0.01,0.25,44.44,C
3527,中嶋誠一郎,5,10,0.165,0.1,0.21,0.0,B
4037,別府正幸,2,4,0.13,0.07,0.22,0.0,参考
4439,近藤友宝,4,3,0.15,0.15,0.15,0.0,参考
5031,渡辺空依,5,6,0.193,0.13,0.27,0.0,C
3333,丸尾義孝,5,6,0.135,0.08,0.24,33.33,C
3445,加藤高史,1,3,0.127,0.12,0.14,0.0,参考
3737,上平真二,6,6,0.195,0.12,0.27,0.0,C
4209,藤田竜弘,5,3,0.137,0.11,0.18,33.33,参考
4883,岡部大輝,2,5,0.138,0.1,0.18,20.0,C
3752,宇土泰就,3,9,0.143,0.07,0.26,11.11,C
3690,河合三弘,1,5,0.106,0.09,0.14,40.0,C
5031,渡辺空依,2,4,0.182,0.11,0.28,25.0,参考
5154,村松栄太,6,14,0.152,0.08,0.29,21.43,B
4812,西野雄貴,1,10,0.125,0.04,0.25,50.0,B
4650,中山雄太,4,3,0.147,0.14,0.16,0.0,参考
4970,井町泰,2,8,0.19,0.15,0.25,0.0,C
4174,赤坂俊輔,3,7,0.169,0.04,0.24,14.29,C
3333,丸尾義孝,1,10,0.163,0.09,0.28,30.0,B
3752,宇土泰就,2,9,0.19,0.14,0.31,0.0,C
4956,齊藤大将,4,4,0.182,0.13,0.29,0.0,参考
4209,藤田竜弘,3,4,0.168,0.13,0.19,0.0,参考
4883,岡部大輝,6,7,0.131,0.07,0.22,28.57,C
4970,井町泰,1,5,0.2,0.08,0.33,20.0,C
4956,齊藤大将,2,3,0.173,0.13,0.22,0.0,参考
4676,後藤隼之,5,3,0.207,0.16,0.29,0.0,参考
3690,河合三弘,6,7,0.237,0.05,0.45,0.0,C
4143,浦田晃嗣,3,5,0.166,0.12,0.21,20.0,C
5031,渡辺空依,1,3,0.157,0.08,0.27,33.33,参考
4883,岡部大輝,1,4,0.087,0.03,0.11,50.0,参考
4143,浦田晃嗣,1,4,0.147,0.08,0.21,50.0,参考
3333,丸尾義孝,3,11,0.174,0.13,0.21,27.27,B
4676,後藤隼之,2,5,0.156,0.13,0.19,0.0,C
3690,河合三弘,3,9,0.18,0.07,0.31,11.11,C
4970,井町泰,3,8,0.193,0.08,0.39,12.5,C
4812,西野雄貴,2,7,0.15,0.06,0.24,42.86,C
4883,岡部大輝,3,5,0.08,0.03,0.15,40.0,C
3333,丸尾義孝,4,9,0.17,0.06,0.33,33.33,C
5154,村松栄太,1,5,0.128,0.1,0.2,20.0,C
3445,加藤高史,3,5,0.17,0.07,0.3,0.0,C
4600,井内将太郎,5,6,0.117,0.04,0.17,50.0,C
3736,岡本猛,6,4,0.185,0.08,0.23,0.0,参考
4676,後藤隼之,4,5,0.142,0.06,0.19,20.0,C
4883,岡部大輝,4,4,0.135,0.09,0.18,25.0,参考
3752,宇土泰就,1,6,0.203,0.11,0.29,0.0,C
4812,西野雄貴,3,4,0.128,0.1,0.15,50.0,参考
3065,増田弘喜,3,3,0.18,0.12,0.25,0.0,参考
4956,齊藤大将,5,3,0.193,0.09,0.26,33.33,参考
4209,藤田竜弘,1,5,0.15,0.03,0.26,0.0,C
4600,井内将太郎,4,7,0.13,0.06,0.21,28.57,C
3752,宇土泰就,6,7,0.126,0.06,0.16,42.86,C
3690,河合三弘,5,7,0.166,0.08,0.24,14.29,C
5154,村松栄太,3,16,0.146,0.04,0.33,18.75,B
