player_id,player_name,entry_course,starts,avg_st,min_st,max_st,top_st_rate,reliability
4347,魚 谷 香 織,3,12,0.198,0.1,0.28,0.0,B
3579,中 里 優 子,4,4,0.138,0.11,0.17,25.0,参考
4399,松 本 晶 恵,5,5,0.192,0.08,0.24,20.0,C
4499,滝 川 真由子,6,4,0.348,0.26,0.52,0.0,参考
4183,宇 野 弥 生,1,7,0.129,0.05,0.28,42.86,C
3169,松 堂 留 美,4,3,0.177,0.04,0.28,33.33,参考
3579,中 里 優 子,1,4,0.095,0.07,0.12,50.0,参考
4244,鈴 木 成 美,2,4,0.152,0.11,0.18,0.0,参考
3435,寺 田 千 恵,3,9,0.147,0.07,0.22,33.33,C
3528,笠 野 友紀恵,6,3,0.187,0.05,0.29,0.0,参考
3328,糸 數 由 里,2,5,0.232,0.11,0.34,0.0,C
3334,角 ひとみ,3,9,0.157,0.04,0.26,11.11,C
4088,野 田 祥 子,4,5,0.184,0.1,0.25,20.0,C
4556,竹 井 奈 美,5,3,0.17,0.11,0.24,33.33,参考
4347,魚 谷 香 織,2,12,0.182,0.07,0.31,16.67,B
4530,小 野 生 奈,4,10,0.098,0.03,0.18,40.0,B
4399,松 本 晶 恵,1,8,0.179,0.11,0.23,25.0,C
4385,鈴 木 祐美子,4,8,0.199,0.15,0.27,12.5,C
3778,安 達 美 帆,5,3,0.147,0.08,0.19,0.0,参考
3474,松 瀬 弘 美,2,7,0.184,0.11,0.3,0.0,C
3317,大 山 博 美,4,3,0.143,0.12,0.17,33.33,参考
4244,鈴 木 成 美,1,3,0.133,0.12,0.14,0.0,参考
4642,松 尾 夏 海,2,7,0.169,0.1,0.32,14.29,C
4499,滝 川 真由子,1,12,0.185,0.11,0.32,25.0,B
3579,中 里 優 子,2,4,0.135,0.02,0.19,50.0,参考
4088,野 田 祥 子,5,5,0.184,0.11,0.26,0.0,C
3474,松 瀬 弘 美,1,4,0.135,0.02,0.24,0.0,参考
4687,宮 地 佐 季,3,4,0.245,0.14,0.35,0.0,参考
4569,中 澤 宏 奈,1,3,0.19,0.15,0.23,0.0,参考
3188,日 高 逸 子,2,8,0.151,0.04,0.25,12.5,C
3317,大 山 博 美,3,3,0.223,0.16,0.27,0.0,参考
4499,滝 川 真由子,4,8,0.176,0.02,0.26,0.0,C
3334,角 ひとみ,5,10,0.17,0.09,0.29,10.0,B
4678,水 野 望 美,6,4,0.13,0.07,0.19,75.0,参考
4183,宇 野 弥 生,2,5,0.104,0.03,0.2,80.0,C
4433,川 野 芽 唯,3,15,0.163,0.09,0.21,0.0,B
4530,小 野 生 奈,5,9,0.137,0.01,0.23,44.44,C
4098,赤 澤 文 香,2,5,0.168,0.14,0.26,40.0,C
4642,松 尾 夏 海,4,7,0.14,0.11,0.19,57.14,C
4678,水 野 望 美,5,6,0.198,0.11,0.32,0.0,C
4569,中 澤 宏 奈,2,5,0.19,0.12,0.28,0.0,C
4744,伊 藤 玲 奈,3,6,0.168,0.09,0.21,0.0,C
4244,鈴 木 成 美,5,3,0.197,0.08,0.34,33.33,参考
4313,西 村 美智子,4,11,0.119,0.02,0.21,45.45,B
3188,日 高 逸 子,5,6,0.145,0.0,0.23,33.33,C
4764,小 池 礼 乃,6,7,0.194,0.06,0.27,0.0,C
4678,水 野 望 美,4,8,0.177,0.05,0.34,12.5,C
4385,鈴 木 祐美子,1,5,0.22,0.13,0.37,0.0,C
4098,赤 澤 文 香,3,7,0.164,0.08,0.3,0.0,C
4484,稲 生 夏 季,1,4,0.24,0.1,0.36,0.0,参考
3334,角 ひとみ,4,4,0.172,0.11,0.21,0.0,参考
4499,滝 川 真由子,5,8,0.18,0.07,0.33,0.0,C
4510,坂 本 奈 央,1,3,0.227,0.21,0.25,0.0,参考
4347,魚 谷 香 織,4,15,0.153,0.07,0.23,33.33,B
4385,鈴 木 祐美子,2,6,0.2,0.1,0.33,0.0,C
3474,松 瀬 弘 美,5,6,0.128,0.06,0.21,16.67,C
4642,松 尾 夏 海,6,7,0.147,0.08,0.19,42.86,C
4433,川 野 芽 唯,4,14,0.209,0.11,0.34,0.0,B
4098,赤 澤 文 香,4,7,0.187,0.1,0.29,0.0,C
4642,松 尾 夏 海,1,11,0.17,0.04,0.3,27.27,B
4385,鈴 木 祐美子,6,5,0.204,0.1,0.31,0.0,C
4530,小 野 生 奈,3,11,0.154,0.07,0.29,27.27,B
3334,角 ひとみ,6,6,0.165,0.11,0.22,16.67,C
4678,水 野 望 美,2,6,0.152,0.06,0.24,33.33,C
4433,川 野 芽 唯,6,14,0.24,0.02,0.35,7.14,B
4088,野 田 祥 子,2,6,0.213,0.17,0.29,0.0,C
4347,魚 谷 香 織,5,7,0.163,0.04,0.3,28.57,C
4585,渡 邉 千 晴,3,5,0.232,0.17,0.29,0.0,C
4764,小 池 礼 乃,4,7,0.147,0.07,0.2,42.86,C
3474,松 瀬 弘 美,6,4,0.168,0.11,0.22,0.0,参考
4499,滝 川 真由子,2,4,0.158,0.12,0.19,25.0,参考
3579,中 里 優 子,3,3,0.133,0.07,0.22,0.0,参考
4262,馬 場 貴 也,1,9,0.11,0.03,0.26,33.33,C
4752,西 尾 亮 輔,6,3,0.08,0.03,0.11,33.33,参考
4273,佐 藤 旭,6,5,0.16,0.12,0.22,0.0,C
3629,浅 見 昌 克,4,6,0.145,0.06,0.19,66.67,C
4271,川 崎 公 靖,5,3,0.157,0.04,0.25,0.0,参考
2914,岡 孝,1,3,0.21,0.19,0.25,0.0,参考
4873,蒲 原 健 太,6,7,0.226,0.16,0.33,0.0,C
3740,大 澤 普 司,3,8,0.224,0.12,0.34,25.0,C
4762,藤 原 啓史朗,6,5,0.124,0.04,0.23,40.0,C
3979,杉 本 洋 一,6,3,0.23,0.09,0.39,0.0,参考
2914,岡 孝,5,4,0.13,0.08,0.2,25.0,参考
3891,谷 口 健 一,2,3,0.167,0.16,0.18,0.0,参考
3740,大 澤 普 司,5,9,0.137,0.03,0.29,44.44,C
3629,浅 見 昌 克,1,5,0.138,0.05,0.28,20.0,C
4520,高 倉 孝 太,5,3,0.093,0.06,0.13,66.67,参考
4262,馬 場 貴 也,4,6,0.177,0.07,0.32,16.67,C
4752,西 尾 亮 輔,4,3,0.103,0.08,0.13,0.0,参考
4762,藤 原 啓史朗,5,6,0.092,0.05,0.12,50.0,C
4273,佐 藤 旭,2,6,0.137,0.03,0.21,50.0,C
2907,土井内 大 助,3,3,0.213,0.17,0.25,0.0,参考
2914,岡 孝,3,3,0.11,0.05,0.15,66.67,参考
3333,丸 尾 義 孝,3,5,0.134,0.06,0.17,0.0,C
3740,大 澤 普 司,4,9,0.148,0.04,0.21,11.11,C
3629,浅 見 昌 克,5,5,0.15,0.08,0.18,40.0,C
4762,藤 原 啓史朗,3,5,0.126,0.09,0.17,0.0,C
4520,高 倉 孝 太,1,3,0.153,0.07,0.21,33.33,参考
4752,西 尾 亮 輔,2,3,0.173,0.13,0.21,0.0,参考
4262,馬 場 貴 也,3,8,0.141,0.11,0.18,25.0,C
4273,佐 藤 旭,4,8,0.205,0.16,0.26,12.5,C
4262,馬 場 貴 也,5,4,0.135,0.07,0.23,25.0,参考
3333,丸 尾 義 孝,6,3,0.12,0.11,0.14,0.0,参考
3740,大 澤 普 司,1,8,0.22,0.16,0.28,12.5,C
3629,浅 見 昌 克,3,3,0.12,0.06,0.24,0.0,参考
4752,西 尾 亮 輔,3,4,0.128,0.11,0.14,25.0,参考
4167,片 岡 秀 樹,5,4,0.2,0.11,0.27,0.0,参考
4273,佐 藤 旭,5,6,0.167,0.06,0.28,16.67,C
4520,高 倉 孝 太,6,3,0.19,0.09,0.3,33.33,参考
4762,藤 原 啓史朗,2,4,0.098,0.06,0.15,25.0,参考
3866,木 山 誠 一,6,4,0.207,0.15,0.25,0.0,参考
4273,佐 藤 旭,3,5,0.13,0.09,0.18,40.0,C
4262,馬 場 貴 也,6,5,0.122,0.06,0.18,20.0,C
4520,高 倉 孝 太,3,3,0.127,0.1,0.16,0.0,参考
4873,蒲 原 健 太,5,5,0.204,0.14,0.24,0.0,C
3721,守 田 俊 介,1,5,0.128,0.07,0.2,20.0,C
4853,前 原 哉,6,9,0.191,0.03,0.31,22.22,C
3075,中 村 裕 将,1,4,0.12,0.08,0.14,25.0,参考
3621,天 野 晶 夫,3,5,0.156,0.09,0.29,40.0,C
4322,永 瀬 巧,4,3,0.267,0.15,0.43,0.0,参考
4324,海 野 康志郎,1,7,0.12,0.02,0.26,57.14,C
3679,飯 島 昌 弘,3,5,0.116,0.03,0.18,80.0,C
4561,藤 山 翔 大,4,8,0.224,0.06,0.34,25.0,C
4611,今 井 美 亜,5,3,0.14,0.12,0.17,0.0,参考
3159,江 口 晃 生,2,18,0.143,0.03,0.31,22.22,B
3819,大 内 裕 樹,3,3,0.17,0.16,0.18,0.0,参考
3653,品 川 賢 次,1,3,0.15,0.13,0.18,33.33,参考
4089,妹 尾 忠 幸,2,9,0.137,0.05,0.21,11.11,C
3901,松 田 憲 幸,3,5,0.144,0.07,0.21,0.0,C
3929,杢 野 誓 良,4,6,0.167,0.11,0.19,0.0,C
4587,木 田 峰由季,5,3,0.16,0.04,0.25,0.0,参考
4356,長 岡 良 也,6,4,0.235,0.08,0.31,0.0,参考
4790,柳 内 敬 太,6,5,0.16,0.01,0.31,60.0,C
4065,金 田 幸 子,1,14,0.194,0.11,0.28,35.71,B
3355,橋谷田 佳 織,3,3,0.223,0.09,0.32,0.0,参考
4611,今 井 美 亜,4,4,0.275,0.27,0.29,0.0,参考
4853,前 原 哉,5,6,0.213,0.13,0.3,16.67,C
4869,寺 垣 光,6,7,0.211,0.12,0.35,14.29,C
2841,吉 田 稔,1,4,0.203,0.16,0.31,25.0,参考
4561,藤 山 翔 大,6,3,0.237,0.11,0.36,0.0,参考
3075,中 村 裕 将,3,5,0.168,0.11,0.24,20.0,C
3901,松 田 憲 幸,6,3,0.167,0.04,0.24,33.33,参考
4089,妹 尾 忠 幸,1,15,0.138,0.03,0.27,33.33,B
3507,藤 井 徹,4,3,0.217,0.18,0.24,0.0,参考
3929,杢 野 誓 良,6,3,0.177,0.09,0.24,0.0,参考
3159,江 口 晃 生,1,20,0.137,0.06,0.29,30.0,A
4065,金 田 幸 子,2,7,0.153,0.04,0.21,0.0,C
3256,三 角 哲 男,3,7,0.104,0.05,0.21,71.43,C
3721,守 田 俊 介,4,5,0.064,0.05,0.09,40.0,C
3679,飯 島 昌 弘,5,9,0.158,0.06,0.27,11.11,C
3621,天 野 晶 夫,6,4,0.163,0.09,0.26,0.0,参考
3679,飯 島 昌 弘,1,13,0.118,0.03,0.23,38.46,B
4440,萩 原 知 哉,4,5,0.184,0.1,0.28,40.0,C
4790,柳 内 敬 太,5,5,0.172,0.04,0.44,40.0,C
3458,東 健 介,1,4,0.205,0.1,0.31,0.0,参考
4089,妹 尾 忠 幸,5,9,0.159,0.05,0.31,22.22,C
3621,天 野 晶 夫,1,7,0.16,0.01,0.28,28.57,C
3653,品 川 賢 次,2,3,0.153,0.11,0.18,0.0,参考
4611,今 井 美 亜,1,5,0.084,0.01,0.22,60.0,C
4790,柳 内 敬 太,4,3,0.207,0.17,0.26,0.0,参考
4561,藤 山 翔 大,1,4,0.217,0.12,0.35,25.0,参考
4065,金 田 幸 子,3,9,0.173,0.11,0.29,11.11,C
4356,長 岡 良 也,1,4,0.133,0.04,0.21,0.0,参考
3929,杢 野 誓 良,1,4,0.14,0.11,0.18,0.0,参考
4587,木 田 峰由季,3,3,0.133,0.02,0.31,33.33,参考
3621,天 野 晶 夫,4,3,0.19,0.11,0.27,0.0,参考
3075,中 村 裕 将,5,5,0.114,0.09,0.13,20.0,C
3159,江 口 晃 生,3,4,0.113,0.09,0.13,50.0,参考
3901,松 田 憲 幸,1,4,0.185,0.06,0.31,25.0,参考
3679,飯 島 昌 弘,2,8,0.146,0.06,0.22,12.5,C
4065,金 田 幸 子,5,6,0.14,0.06,0.22,33.33,C
4089,妹 尾 忠 幸,6,3,0.14,0.09,0.19,0.0,参考
3653,品 川 賢 次,3,4,0.177,0.09,0.34,0.0,参考
3679,飯 島 昌 弘,4,9,0.137,0.05,0.23,0.0,C
4561,藤 山 翔 大,5,4,0.215,0.12,0.31,25.0,参考
3901,松 田 憲 幸,5,4,0.22,0.13,0.32,0.0,参考
3721,守 田 俊 介,2,3,0.12,0.05,0.16,0.0,参考
4356,長 岡 良 也,5,5,0.172,0.07,0.31,40.0,C
3929,杢 野 誓 良,2,5,0.144,0.11,0.2,40.0,C
3075,中 村 裕 将,2,5,0.148,0.11,0.21,20.0,C
4437,中 田 元 泰,3,5,0.164,0.11,0.23,20.0,C
4065,金 田 幸 子,4,8,0.133,0.08,0.24,37.5,C
3458,東 健 介,2,3,0.167,0.15,0.18,0.0,参考
4611,今 井 美 亜,6,4,0.172,0.09,0.29,50.0,参考
3456,松 下 潤,3,3,0.197,0.19,0.21,0.0,参考
3901,松 田 憲 幸,2,3,0.173,0.13,0.21,0.0,参考
3929,杢 野 誓 良,3,4,0.098,0.08,0.13,25.0,参考
4611,今 井 美 亜,2,3,0.067,0.02,0.14,33.33,参考
4089,妹 尾 忠 幸,3,11,0.165,0.04,0.25,9.09,B
3458,東 健 介,6,5,0.206,0.13,0.27,0.0,C
3621,天 野 晶 夫,2,3,0.217,0.16,0.31,0.0,参考
3929,杢 野 誓 良,5,4,0.14,0.11,0.21,50.0,参考
3680,森 林 太,4,9,0.222,0.15,0.37,0.0,C
4587,木 田 峰由季,6,6,0.212,0.13,0.31,0.0,C
4356,長 岡 良 也,3,3,0.17,0.12,0.25,0.0,参考
4089,妹 尾 忠 幸,4,8,0.113,0.06,0.21,25.0,C
4561,藤 山 翔 大,3,6,0.183,0.08,0.29,0.0,C
3653,品 川 賢 次,4,4,0.133,0.07,0.18,0.0,参考
4784,向井田 真 紀,4,5,0.164,0.12,0.21,0.0,C
4447,深 川 麻奈美,1,10,0.155,0.02,0.26,30.0,B
4536,喜 井 つかさ,2,7,0.13,0.06,0.17,14.29,C
4289,落 合 直 子,1,8,0.15,0.11,0.17,12.5,C
4414,大 澤 真 菜,2,3,0.187,0.15,0.26,66.67,参考
4071,古 賀 千 晶,4,4,0.133,0.08,0.16,75.0,参考
4819,蜂 須 瑞 生,6,12,0.207,0.05,0.39,25.0,B
4456,鎌 倉 涼,2,12,0.186,0.06,0.28,8.33,B
4804,高 田 ひかる,6,9,0.204,0.05,0.28,22.22,C
4450,平 高 奈 菜,3,6,0.165,0.1,0.23,0.0,C
4784,向井田 真 紀,5,11,0.177,0.01,0.44,18.18,B
4473,藤 堂 里 香,1,11,0.176,0.03,0.29,36.36,B
4536,喜 井 つかさ,3,8,0.149,0.04,0.35,50.0,C
4825,倉 持 莉 々,6,6,0.15,0.09,0.24,83.33,C
4501,樋 口 由加里,1,6,0.137,0.05,0.19,50.0,C
4071,古 賀 千 晶,2,5,0.138,0.07,0.22,40.0,C
4447,深 川 麻奈美,2,6,0.15,0.07,0.25,0.0,C
4804,高 田 ひかる,5,10,0.183,0.04,0.34,10.0,B
4450,平 高 奈 菜,4,4,0.208,0.13,0.29,0.0,参考
4456,鎌 倉 涼,1,15,0.15,0.01,0.27,13.33,B
4289,落 合 直 子,4,9,0.148,0.02,0.31,22.22,C
4349,犬 童 千 秋,6,4,0.133,0.07,0.26,50.0,参考
4071,古 賀 千 晶,3,9,0.176,0.04,0.37,11.11,C
4456,鎌 倉 涼,4,6,0.207,0.16,0.27,0.0,C
4447,深 川 麻奈美,3,6,0.193,0.06,0.31,0.0,C
4289,落 合 直 子,5,4,0.212,0.16,0.24,25.0,参考
4473,藤 堂 里 香,4,4,0.237,0.18,0.33,0.0,参考
4450,平 高 奈 菜,2,4,0.22,0.11,0.29,0.0,参考
4071,古 賀 千 晶,1,3,0.203,0.13,0.27,33.33,参考
4373,若 狭 奈美子,1,6,0.218,0.15,0.28,16.67,C
4825,倉 持 莉 々,5,6,0.122,0.01,0.24,50.0,C
4536,喜 井 つかさ,5,6,0.142,0.01,0.24,0.0,C
4501,樋 口 由加里,4,6,0.172,0.09,0.39,33.33,C
4450,平 高 奈 菜,1,9,0.147,0.07,0.3,55.56,C
4447,深 川 麻奈美,6,7,0.137,0.0,0.21,14.29,C
4569,中 澤 宏 奈,3,6,0.19,0.11,0.25,0.0,C
4456,鎌 倉 涼,3,6,0.13,0.05,0.19,50.0,C
4501,樋 口 由加里,2,4,0.13,0.04,0.22,50.0,参考
4536,喜 井 つかさ,4,8,0.111,0.01,0.23,37.5,C
4289,落 合 直 子,6,6,0.158,0.1,0.21,0.0,C
4373,若 狭 奈美子,3,8,0.175,0.08,0.29,12.5,C
4071,古 賀 千 晶,5,7,0.134,0.11,0.16,28.57,C
4447,深 川 麻奈美,4,5,0.1,0.05,0.14,40.0,C
4433,川 野 芽 唯,5,11,0.196,0.12,0.26,0.0,B
4819,蜂 須 瑞 生,4,4,0.148,0.1,0.21,0.0,参考
4784,向井田 真 紀,6,4,0.143,0.04,0.27,50.0,参考
4670,芦 村 幸 香,6,3,0.28,0.24,0.3,0.0,参考
4548,篠 木 亜衣花,1,3,0.2,0.14,0.24,33.33,参考
4804,高 田 ひかる,4,7,0.139,0.09,0.24,57.14,C
4680,後 藤 美 翼,6,3,0.18,0.05,0.26,33.33,参考
4447,深 川 麻奈美,5,6,0.153,0.06,0.23,33.33,C
4819,蜂 須 瑞 生,5,4,0.195,0.13,0.26,0.0,参考
4825,倉 持 莉 々,4,5,0.164,0.08,0.27,60.0,C
4632,長 尾 京志郎,5,5,0.18,0.08,0.32,0.0,C
2974,木 下 繁 美,2,3,0.193,0.06,0.29,0.0,参考
4632,長 尾 京志郎,6,7,0.2,0.14,0.33,0.0,C
4023,柴 田 友 和,6,6,0.13,0.09,0.17,0.0,C
4485,楠 原 正 剛,5,14,0.174,0.06,0.29,35.71,B
4413,水 摩 敦,3,9,0.169,0.06,0.34,0.0,C
4485,楠 原 正 剛,2,9,0.203,0.11,0.72,22.22,C
4693,松 下 誉 士,2,16,0.211,0.08,0.92,6.25,B
4023,柴 田 友 和,4,6,0.19,0.09,0.24,0.0,C
3804,中 渡 修 作,5,16,0.144,0.02,0.3,31.25,B
4046,谷 村 啓 司,4,9,0.214,0.13,0.34,11.11,C
4023,柴 田 友 和,3,8,0.169,0.11,0.22,0.0,C
3825,宮 嵜 隆太郎,6,6,0.168,0.07,0.28,16.67,C
4204,柴 田 大 輔,3,3,0.227,0.19,0.25,0.0,参考
4413,水 摩 敦,1,17,0.159,0.07,0.27,35.29,B
4566,塩 田 北 斗,3,19,0.146,0.05,0.24,15.79,B
4566,塩 田 北 斗,5,15,0.127,0.03,0.21,26.67,B
4204,柴 田 大 輔,6,5,0.312,0.23,0.44,0.0,C
4632,長 尾 京志郎,4,6,0.173,0.07,0.25,16.67,C
3851,森 田 昭 彦,6,6,0.217,0.09,0.36,0.0,C
4413,水 摩 敦,2,8,0.181,0.11,0.34,0.0,C
4632,長 尾 京志郎,3,7,0.187,0.11,0.33,0.0,C
3662,大 庭 元 明,6,10,0.156,0.02,0.35,20.0,B
3434,松 尾 宣 邦,4,9,0.141,0.06,0.23,22.22,C
4485,楠 原 正 剛,3,9,0.164,0.07,0.32,44.44,C
4023,柴 田 友 和,2,7,0.157,0.05,0.21,14.29,C
4632,長 尾 京志郎,2,3,0.227,0.21,0.24,0.0,参考
4749,山 口 貢 輝,4,6,0.165,0.04,0.26,0.0,C
4485,楠 原 正 剛,1,12,0.128,0.01,0.23,25.0,B
4023,柴 田 友 和,5,4,0.198,0.16,0.23,0.0,参考
4485,楠 原 正 剛,6,16,0.206,0.06,0.42,12.5,B
3406,中 里 英 夫,1,7,0.147,0.08,0.27,28.57,C
4705,吉 川 勇 作,3,6,0.143,0.09,0.2,33.33,C
4550,石 岡 将 太,5,3,0.143,0.11,0.21,0.0,参考
4568,廣 瀬 真 也,1,6,0.163,0.07,0.35,16.67,C
4640,山ノ内 雅 人,2,8,0.16,0.09,0.29,12.5,C
4683,向井田 直 弥,3,5,0.174,0.11,0.23,0.0,C
4688,永 井 彪 也,5,4,0.13,0.07,0.19,75.0,参考
4802,中 田 達 也,6,3,0.16,0.15,0.18,33.33,参考
4562,阪 本 勇 介,2,11,0.178,0.09,0.29,0.0,B
4547,中 田 竜 太,3,5,0.152,0.1,0.2,20.0,C
4555,富 永 大 一,4,6,0.14,0.04,0.19,33.33,C
4565,西 村 豪 洋,2,4,0.203,0.11,0.26,50.0,参考
4505,島 田 賢 人,1,5,0.124,0.06,0.18,60.0,C
4508,野 間 大 樹,6,12,0.238,0.14,0.31,0.0,B
4711,前 出 達 吉,6,4,0.11,0.08,0.15,0.0,参考
4409,坂 元 浩 仁,4,7,0.104,0.02,0.21,57.14,C
4640,山ノ内 雅 人,3,13,0.136,0.07,0.32,0.0,B
4710,福 田 宗 平,4,7,0.141,0.06,0.21,14.29,C
4896,花 本 剛,5,8,0.155,0.08,0.3,25.0,C
3615,横 田 茂,1,7,0.133,0.07,0.21,28.57,C
4705,吉 川 勇 作,2,6,0.133,0.05,0.24,0.0,C
4562,阪 本 勇 介,3,9,0.169,0.09,0.28,0.0,C
4550,石 岡 将 太,3,6,0.17,0.08,0.23,16.67,C
3245,池 上 裕 次,1,3,0.1,0.01,0.18,33.33,参考
4547,中 田 竜 太,6,4,0.152,0.06,0.23,25.0,参考
4711,前 出 達 吉,3,4,0.175,0.12,0.34,25.0,参考
4683,向井田 直 弥,4,5,0.082,0.03,0.14,60.0,C
4435,服 部 達 哉,1,3,0.19,0.1,0.28,33.33,参考
4508,野 間 大 樹,2,6,0.185,0.12,0.28,0.0,C
4688,永 井 彪 也,3,5,0.12,0.06,0.17,20.0,C
3406,中 里 英 夫,4,3,0.153,0.09,0.21,33.33,参考
4565,西 村 豪 洋,4,4,0.158,0.03,0.29,50.0,参考
3615,横 田 茂,2,7,0.14,0.04,0.3,28.57,C
4550,石 岡 将 太,4,5,0.118,0.04,0.25,40.0,C
4498,宮 本 夏 樹,5,3,0.17,0.11,0.24,0.0,参考
4896,花 本 剛,6,14,0.194,0.07,0.31,14.29,B
4547,中 田 竜 太,2,6,0.135,0.09,0.18,16.67,C
4710,福 田 宗 平,3,8,0.124,0.01,0.22,25.0,C
4705,吉 川 勇 作,4,5,0.162,0.07,0.22,60.0,C
4640,山ノ内 雅 人,5,14,0.143,0.07,0.24,14.29,B
4434,田 中 辰 彦,1,5,0.132,0.03,0.31,60.0,C
4683,向井田 直 弥,5,6,0.102,0.08,0.12,66.67,C
4508,野 間 大 樹,3,8,0.175,0.09,0.28,12.5,C
4562,阪 本 勇 介,6,5,0.14,0.11,0.17,0.0,C
3245,池 上 裕 次,4,3,0.157,0.13,0.19,0.0,参考
4688,永 井 彪 也,2,3,0.127,0.09,0.15,0.0,参考
3615,横 田 茂,4,4,0.12,0.05,0.15,25.0,参考
4710,福 田 宗 平,5,9,0.103,0.03,0.18,55.56,C
4409,坂 元 浩 仁,1,10,0.136,0.06,0.25,20.0,B
3406,中 里 英 夫,2,5,0.148,0.12,0.18,0.0,C
4565,西 村 豪 洋,3,3,0.19,0.15,0.23,0.0,参考
4505,島 田 賢 人,5,5,0.11,0.06,0.19,40.0,C
4423,坂 口 貴 彦,4,6,0.168,0.1,0.24,0.0,C
4547,中 田 竜 太,1,6,0.147,0.07,0.25,16.67,C
4711,前 出 達 吉,2,4,0.17,0.12,0.24,0.0,参考
4562,阪 本 勇 介,5,9,0.184,0.07,0.43,11.11,C
4547,中 田 竜 太,4,5,0.1,0.06,0.19,40.0,C
4640,山ノ内 雅 人,4,15,0.127,0.04,0.28,33.33,B
4565,西 村 豪 洋,5,3,0.097,0.09,0.11,33.33,参考
4555,富 永 大 一,1,4,0.19,0.14,0.22,50.0,参考
4508,野 間 大 樹,4,6,0.163,0.07,0.28,0.0,C
4688,永 井 彪 也,1,4,0.163,0.13,0.22,50.0,参考
4683,向井田 直 弥,2,6,0.137,0.05,0.25,33.33,C
4710,福 田 宗 平,2,6,0.15,0.11,0.2,0.0,C
3615,横 田 茂,3,9,0.131,0.06,0.18,0.0,C
3406,中 里 英 夫,5,3,0.213,0.17,0.27,0.0,参考
4802,中 田 達 也,3,3,0.203,0.09,0.41,33.33,参考
4547,中 田 竜 太,5,4,0.092,0.06,0.11,50.0,参考
4409,坂 元 浩 仁,2,6,0.15,0.11,0.2,33.33,C
4583,古 田 祐 貴,3,3,0.137,0.09,0.19,33.33,参考
4565,西 村 豪 洋,6,3,0.18,0.14,0.25,0.0,参考
4505,島 田 賢 人,3,4,0.165,0.07,0.32,0.0,参考
4409,坂 元 浩 仁,5,5,0.098,0.08,0.13,20.0,C
4640,山ノ内 雅 人,6,12,0.113,0.05,0.17,41.67,B
4508,野 間 大 樹,5,9,0.173,0.06,0.35,22.22,C
4434,田 中 辰 彦,2,4,0.143,0.12,0.16,25.0,参考
3615,横 田 茂,6,6,0.223,0.08,0.32,0.0,C
4710,福 田 宗 平,6,7,0.189,0.08,0.36,14.29,C
4711,前 出 達 吉,5,5,0.112,0.06,0.16,40.0,C
4710,福 田 宗 平,1,8,0.12,0.04,0.27,25.0,C
4550,石 岡 将 太,2,3,0.15,0.08,0.19,0.0,参考
3615,横 田 茂,5,4,0.13,0.09,0.19,0.0,参考
3582,吉 川 昭 男,1,14,0.135,0.03,0.23,14.29,B
3220,二 橋 学,4,4,0.138,0.04,0.25,25.0,参考
4095,福 来 剛,3,9,0.126,0.08,0.16,33.33,C
4003,表 憲 一,3,4,0.14,0.09,0.19,0.0,参考
4376,藤 田 靖 弘,5,9,0.106,0.07,0.14,11.11,C
4870,新 田 有 理,6,7,0.149,0.08,0.21,14.29,C
3874,山 本 寛 久,3,7,0.146,0.08,0.19,14.29,C
4304,藤 崎 小百合,1,4,0.21,0.12,0.3,0.0,参考
3551,藤 田 美 代,2,10,0.218,0.12,0.44,0.0,B
4730,土 屋 実沙希,5,4,0.152,0.06,0.21,25.0,参考
3934,鋤 柄 貴 俊,5,5,0.16,0.08,0.26,0.0,C
3072,西 田 靖,2,19,0.145,0.03,0.21,21.05,B
4304,藤 崎 小百合,2,5,0.104,0.07,0.13,40.0,C
3582,吉 川 昭 男,2,21,0.165,0.07,0.31,9.52,A
3611,岩 崎 芳 美,3,4,0.107,0.07,0.16,0.0,参考
3874,山 本 寛 久,5,6,0.108,0.02,0.15,66.67,C
4095,福 来 剛,6,12,0.158,0.03,0.32,25.0,B
4095,福 来 剛,1,11,0.122,0.05,0.19,45.45,B
4665,加 藤 啓 太,4,4,0.177,0.03,0.36,50.0,参考
3668,市 川 猛,2,6,0.193,0.15,0.24,0.0,C
3582,吉 川 昭 男,4,5,0.16,0.14,0.19,20.0,C
3551,藤 田 美 代,6,8,0.159,0.05,0.29,37.5,C
3611,岩 崎 芳 美,1,4,0.09,0.07,0.14,100.0,参考
3934,鋤 柄 貴 俊,2,7,0.209,0.14,0.29,0.0,C
3710,吉 永 泰 弘,3,4,0.14,0.02,0.23,25.0,参考
4304,藤 崎 小百合,4,4,0.103,0.05,0.17,50.0,参考
3874,山 本 寛 久,2,11,0.173,0.04,0.35,0.0,B
3072,西 田 靖,1,6,0.162,0.11,0.22,33.33,C
4665,加 藤 啓 太,2,4,0.168,0.08,0.22,0.0,参考
4353,下 出 秀 明,5,3,0.147,0.08,0.19,33.33,参考
3668,市 川 猛,3,7,0.18,0.11,0.24,28.57,C
3710,吉 永 泰 弘,4,4,0.15,0.08,0.22,75.0,参考
3551,藤 田 美 代,5,9,0.162,0.09,0.29,33.33,C
4376,藤 田 靖 弘,2,7,0.141,0.09,0.21,28.57,C
3934,鋤 柄 貴 俊,1,4,0.2,0.13,0.24,25.0,参考
4003,表 憲 一,1,3,0.18,0.08,0.25,33.33,参考
